name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
IMG_0089_,IMG_0089_3_0198SET_registered.tif,IMG_0089_2_0198SET_registered.tif,IMG_0089_1_0198SET_registered.tif,IMG_0089_5_0198SET_registered.tif,IMG_0089_4_0198SET_registered.tif,Field35,2020-11-24,medium_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/medium_blackgrass,blackgrass,train
IMG_0045_,IMG_0045_3_0228SET_registered.tif,IMG_0045_2_0228SET_registered.tif,IMG_0045_1_0228SET_registered.tif,IMG_0045_5_0228SET_registered.tif,IMG_0045_4_0228SET_registered.tif,Field42,2020-12-14,dense_blackgrass,early,winter_wheat,type3,../data/Field42/2020-12-14/dense_blackgrass,blackgrass,train
IMG_0097_,IMG_0097_3_2_0029SET_registered.tif,IMG_0097_2_2_0029SET_registered.tif,IMG_0097_1_2_0029SET_registered.tif,IMG_0097_5_2_0029SET_registered.tif,IMG_0097_4_2_0029SET_registered.tif,Field53,2021-01-21,no_blackgrass,early,winter_wheat,type8,../data/Field53/2021-01-21/no_blackgrass,no_blackgrass,train
IMG_0030_,IMG_0030_3_2_0068SET_registered.tif,IMG_0030_2_2_0068SET_registered.tif,IMG_0030_1_2_0068SET_registered.tif,IMG_0030_5_2_0068SET_registered.tif,IMG_0030_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0084_,IMG_0084_3_3_0035SET_registered.tif,IMG_0084_2_3_0035SET_registered.tif,IMG_0084_1_3_0035SET_registered.tif,IMG_0084_5_3_0035SET_registered.tif,IMG_0084_4_3_0035SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0036_,IMG_0036_3_3_0140SET_registered.tif,IMG_0036_2_3_0140SET_registered.tif,IMG_0036_1_3_0140SET_registered.tif,IMG_0036_5_3_0140SET_registered.tif,IMG_0036_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
IMG_0074_,IMG_0074_3_3_0020SET_registered.tif,IMG_0074_2_3_0020SET_registered.tif,IMG_0074_1_3_0020SET_registered.tif,IMG_0074_5_3_0020SET_registered.tif,IMG_0074_4_3_0020SET_registered.tif,Field83,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field83/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0029_,IMG_0029_3_0200SET_registered.tif,IMG_0029_2_0200SET_registered.tif,IMG_0029_1_0200SET_registered.tif,IMG_0029_5_0200SET_registered.tif,IMG_0029_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,train
IMG_0085_,IMG_0085_3_2_0115SET_registered.tif,IMG_0085_2_2_0115SET_registered.tif,IMG_0085_1_2_0115SET_registered.tif,IMG_0085_5_2_0115SET_registered.tif,IMG_0085_4_2_0115SET_registered.tif,Field25,2021-02-19,no_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/no_blackgrass,no_blackgrass,train
IMG_0095_,IMG_0095_3_4_0037SET_registered.tif,IMG_0095_2_4_0037SET_registered.tif,IMG_0095_1_4_0037SET_registered.tif,IMG_0095_5_4_0037SET_registered.tif,IMG_0095_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
IMG_0014_,IMG_0014_3_4_0095SET_registered.tif,IMG_0014_2_4_0094SET_registered.tif,IMG_0014_1_4_0095SET_registered.tif,IMG_0014_5_4_0095SET_registered.tif,IMG_0014_4_4_0095SET_registered.tif,Field93,2021-06-08,dense_blackgrass,springcrop_mid,spring_barley,type8,../data/Field93/2021-06-08/dense_blackgrass,blackgrass,train
IMG_0041_,IMG_0041_3_4_0083SET_registered.tif,IMG_0041_2_4_0083SET_registered.tif,IMG_0041_1_4_0083SET_registered.tif,IMG_0041_5_4_0083SET_registered.tif,IMG_0041_4_4_0083SET_registered.tif,Field39,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/no_blackgrass,no_blackgrass,train
IMG_0059_,IMG_0059_3_0238SET_registered.tif,IMG_0059_2_0238SET_registered.tif,IMG_0059_1_0238SET_registered.tif,IMG_0059_5_0238SET_registered.tif,IMG_0059_4_0238SET_registered.tif,Field48,2020-12-16,medium_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/medium_blackgrass,blackgrass,train
IMG_0005_,IMG_0005_3_4_0085SET_registered.tif,IMG_0005_2_4_0085SET_registered.tif,IMG_0005_1_4_0085SET_registered.tif,IMG_0005_5_4_0085SET_registered.tif,IMG_0005_4_4_0085SET_registered.tif,Field87,2021-06-03,no_blackgrass,late,winter_wheat,type7,../data/Field87/2021-06-03/no_blackgrass,no_blackgrass,train
IMG_0079_,IMG_0079_3_2_0122SET_registered.tif,IMG_0079_2_2_0122SET_registered.tif,IMG_0079_1_2_0122SET_registered.tif,IMG_0079_5_2_0122SET_registered.tif,IMG_0079_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,train
IMG_0155_,IMG_0155_3_3_0142SET_registered.tif,IMG_0155_2_3_0142SET_registered.tif,IMG_0155_1_3_0142SET_registered.tif,IMG_0155_5_3_0142SET_registered.tif,IMG_0155_4_3_0142SET_registered.tif,Field63,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field63/2021-04-27/no_blackgrass,no_blackgrass,train
IMG_0011_,IMG_0011_3_4_0082SET_registered.tif,IMG_0011_2_4_0082SET_registered.tif,IMG_0011_1_4_0082SET_registered.tif,IMG_0011_5_4_0082SET_registered.tif,IMG_0011_4_4_0082SET_registered.tif,Field39,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/medium_blackgrass,blackgrass,train
IMG_0048_,IMG_0048_3_3_0023SET_registered.tif,IMG_0048_2_3_0023SET_registered.tif,IMG_0048_1_3_0023SET_registered.tif,IMG_0048_5_3_0023SET_registered.tif,IMG_0048_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0023_,IMG_0023_3_2_0068SET_registered.tif,IMG_0023_2_2_0068SET_registered.tif,IMG_0023_1_2_0068SET_registered.tif,IMG_0023_5_2_0068SET_registered.tif,IMG_0023_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0010_,IMG_0010_3_2_0101SET_registered.tif,IMG_0010_2_2_0101SET_registered.tif,IMG_0010_1_2_0101SET_registered.tif,IMG_0010_5_2_0101SET_registered.tif,IMG_0010_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
IMG_0066_,IMG_0066_3_0206SET_registered.tif,IMG_0066_2_0206SET_registered.tif,IMG_0066_1_0206SET_registered.tif,IMG_0066_5_0206SET_registered.tif,IMG_0066_4_0206SET_registered.tif,Field38,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field38/2020-11-26/no_blackgrass,no_blackgrass,train
IMG_0069_,IMG_0069_3_0186SET_registered.tif,IMG_0069_2_0186SET_registered.tif,IMG_0069_1_0186SET_registered.tif,IMG_0069_5_0186SET_registered.tif,IMG_0069_4_0185SET_registered.tif,Field14,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/medium_blackgrass,blackgrass,train
IMG_0053_,IMG_0053_3_4_0091SET_registered.tif,IMG_0053_2_4_0091SET_registered.tif,IMG_0053_1_4_0091SET_registered.tif,IMG_0053_5_4_0091SET_registered.tif,IMG_0053_4_4_0091SET_registered.tif,Field36,2021-06-08,dense_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/dense_blackgrass,blackgrass,train
IMG_0008_,IMG_0008_3_3_0116SET_registered.tif,IMG_0008_2_3_0116SET_registered.tif,IMG_0008_1_3_0116SET_registered.tif,IMG_0008_5_3_0116SET_registered.tif,IMG_0008_4_3_0116SET_registered.tif,Field93,2021-04-23,medium_blackgrass,springcrop_early,spring_barley,type8,../data/Field93/2021-04-23/medium_blackgrass,blackgrass,train
IMG_0025_,IMG_0025_3_3_0026SET_registered.tif,IMG_0025_2_3_0026SET_registered.tif,IMG_0025_1_3_0026SET_registered.tif,IMG_0025_5_3_0026SET_registered.tif,IMG_0025_4_3_0026SET_registered.tif,Field86,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_barley,type7,../data/Field86/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0004_,IMG_0004_3_0166SET_registered.tif,IMG_0004_2_0165SET_registered.tif,IMG_0004_1_0165SET_registered.tif,IMG_0004_5_0165SET_registered.tif,IMG_0004_4_0165SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
IMG_0033_,IMG_0033_3_3_0030SET_registered.tif,IMG_0033_2_3_0030SET_registered.tif,IMG_0033_1_3_0030SET_registered.tif,IMG_0033_5_3_0030SET_registered.tif,IMG_0033_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
IMG_0021_,IMG_0021_3_2_0137SET_registered.tif,IMG_0021_2_2_0137SET_registered.tif,IMG_0021_1_2_0137SET_registered.tif,IMG_0021_5_2_0137SET_registered.tif,IMG_0021_4_2_0137SET_registered.tif,Field81,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field81/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0019_,IMG_0019_3_3_0193SET_registered.tif,IMG_0019_2_3_0193SET_registered.tif,IMG_0019_1_3_0193SET_registered.tif,IMG_0019_5_3_0193SET_registered.tif,IMG_0019_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
IMG_0026_,IMG_0026_3_3_0035SET_registered.tif,IMG_0026_2_3_0035SET_registered.tif,IMG_0026_1_3_0035SET_registered.tif,IMG_0026_5_3_0035SET_registered.tif,IMG_0026_4_3_0035SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0089_,IMG_0089_3_4_0039SET_registered.tif,IMG_0089_2_4_0039SET_registered.tif,IMG_0089_1_4_0039SET_registered.tif,IMG_0089_5_4_0039SET_registered.tif,IMG_0089_4_4_0039SET_registered.tif,Field31,2021-05-19,no_blackgrass,late,winter_wheat,type6,../data/Field31/2021-05-19/no_blackgrass,no_blackgrass,train
IMG_0080_,IMG_0080_3_0160SET_registered.tif,IMG_0080_2_0160SET_registered.tif,IMG_0080_1_0160SET_registered.tif,IMG_0080_5_0160SET_registered.tif,IMG_0080_4_0160SET_registered.tif,Field16,2020-11-10,dense_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/dense_blackgrass,blackgrass,train
IMG_0056_,IMG_0056_3_3_0004SET_registered.tif,IMG_0056_2_3_0004SET_registered.tif,IMG_0056_1_3_0004SET_registered.tif,IMG_0056_5_3_0004SET_registered.tif,IMG_0056_4_3_0004SET_registered.tif,Field39,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/medium_blackgrass,blackgrass,train
IMG_0019_,IMG_0019_3_0229SET_registered.tif,IMG_0019_2_0229SET_registered.tif,IMG_0019_1_0229SET_registered.tif,IMG_0019_5_0229SET_registered.tif,IMG_0019_4_0229SET_registered.tif,Field42,2020-12-14,no_blackgrass,early,winter_wheat,type3,../data/Field42/2020-12-14/no_blackgrass,no_blackgrass,train
IMG_0059_,IMG_0059_3_3_0186SET_registered.tif,IMG_0059_2_3_0186SET_registered.tif,IMG_0059_1_3_0186SET_registered.tif,IMG_0059_5_3_0186SET_registered.tif,IMG_0059_4_3_0186SET_registered.tif,Field25,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field25/2021-05-12/no_blackgrass,no_blackgrass,train
IMG_0006_,IMG_0006_3_2_0125SET_registered.tif,IMG_0006_2_2_0126SET_registered.tif,IMG_0006_1_2_0126SET_registered.tif,IMG_0006_5_2_0126SET_registered.tif,IMG_0006_4_2_0126SET_registered.tif,Field72,2021-02-26,no_blackgrass,mid,winter_barley,type8,../data/Field72/2021-02-26/no_blackgrass,no_blackgrass,train
IMG_0037_,IMG_0037_3_4_0113SET_registered.tif,IMG_0037_2_4_0113SET_registered.tif,IMG_0037_1_4_0113SET_registered.tif,IMG_0037_5_4_0113SET_registered.tif,IMG_0037_4_4_0113SET_registered.tif,Field98,2021-06-16,medium_blackgrass,springcrop_late,spring_barley,type7,../data/Field98/2021-06-16/medium_blackgrass,blackgrass,train
IMG_0021_,IMG_0021_3_2_0114SET_registered.tif,IMG_0021_2_2_0114SET_registered.tif,IMG_0021_1_2_0114SET_registered.tif,IMG_0021_5_2_0114SET_registered.tif,IMG_0021_4_2_0114SET_registered.tif,Field25,2021-02-19,medium_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/medium_blackgrass,blackgrass,train
IMG_0038_,IMG_0038_3_0235SET_registered.tif,IMG_0038_2_0235SET_registered.tif,IMG_0038_1_0235SET_registered.tif,IMG_0038_5_0235SET_registered.tif,IMG_0038_4_0235SET_registered.tif,Field45,2020-12-14,no_blackgrass,early,winter_wheat,type3,../data/Field45/2020-12-14/no_blackgrass,no_blackgrass,train
IMG_0033_,IMG_0033_3_3_0134SET_registered.tif,IMG_0033_2_3_0134SET_registered.tif,IMG_0033_1_3_0134SET_registered.tif,IMG_0033_5_3_0134SET_registered.tif,IMG_0033_4_3_0134SET_registered.tif,Field63,2021-04-27,medium_blackgrass,late,winter_wheat,type2,../data/Field63/2021-04-27/medium_blackgrass,blackgrass,train
IMG_0057_,IMG_0057_3_3_0033SET_registered.tif,IMG_0057_2_3_0033SET_registered.tif,IMG_0057_1_3_0033SET_registered.tif,IMG_0057_5_3_0033SET_registered.tif,IMG_0057_4_3_0033SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
IMG_0090_,IMG_0090_3_2_0067SET_registered.tif,IMG_0090_2_2_0067SET_registered.tif,IMG_0090_1_2_0067SET_registered.tif,IMG_0090_5_2_0067SET_registered.tif,IMG_0090_4_2_0067SET_registered.tif,Field63,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field63/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0080_,IMG_0080_3_2_0067SET_registered.tif,IMG_0080_2_2_0067SET_registered.tif,IMG_0080_1_2_0067SET_registered.tif,IMG_0080_5_2_0067SET_registered.tif,IMG_0080_4_2_0067SET_registered.tif,Field63,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field63/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0024_,IMG_0024_3_2_0101SET_registered.tif,IMG_0024_2_2_0101SET_registered.tif,IMG_0024_1_2_0101SET_registered.tif,IMG_0024_5_2_0101SET_registered.tif,IMG_0024_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
IMG_0055_,IMG_0055_3_4_0082SET_registered.tif,IMG_0055_2_4_0082SET_registered.tif,IMG_0055_1_4_0082SET_registered.tif,IMG_0055_5_4_0082SET_registered.tif,IMG_0055_4_4_0082SET_registered.tif,Field39,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/medium_blackgrass,blackgrass,train
IMG_0002_,IMG_0002_3_4_0014SET_registered.tif,IMG_0002_2_4_0014SET_registered.tif,IMG_0002_1_4_0014SET_registered.tif,IMG_0002_5_4_0014SET_registered.tif,IMG_0002_4_4_0014SET_registered.tif,Field97,2021-05-13,dense_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/dense_blackgrass,blackgrass,train
IMG_0052_,IMG_0052_3_4_0085SET_registered.tif,IMG_0052_2_4_0085SET_registered.tif,IMG_0052_1_4_0085SET_registered.tif,IMG_0052_5_4_0085SET_registered.tif,IMG_0052_4_4_0085SET_registered.tif,Field87,2021-06-03,no_blackgrass,late,winter_wheat,type7,../data/Field87/2021-06-03/no_blackgrass,no_blackgrass,train
IMG_0114_,IMG_0114_3_3_0150SET_registered.tif,IMG_0114_2_3_0150SET_registered.tif,IMG_0114_1_3_0150SET_registered.tif,IMG_0114_5_3_0150SET_registered.tif,IMG_0114_4_3_0150SET_registered.tif,Field95,2021-04-28,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/no_blackgrass,no_blackgrass,train
IMG_0014_,IMG_0014_3_2_0067SET_registered.tif,IMG_0014_2_2_0067SET_registered.tif,IMG_0014_1_2_0067SET_registered.tif,IMG_0014_5_2_0067SET_registered.tif,IMG_0014_4_2_0067SET_registered.tif,Field63,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field63/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0019_,IMG_0019_3_0235SET_registered.tif,IMG_0019_2_0235SET_registered.tif,IMG_0019_1_0235SET_registered.tif,IMG_0019_5_0235SET_registered.tif,IMG_0019_4_0235SET_registered.tif,Field45,2020-12-14,no_blackgrass,early,winter_wheat,type3,../data/Field45/2020-12-14/no_blackgrass,no_blackgrass,train
IMG_0017_,IMG_0017_3_4_0076SET_registered.tif,IMG_0017_2_4_0076SET_registered.tif,IMG_0017_1_4_0076SET_registered.tif,IMG_0017_5_4_0076SET_registered.tif,IMG_0017_4_4_0076SET_registered.tif,Field38,2021-05-27,dense_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/dense_blackgrass,blackgrass,train
IMG_0100_,IMG_0100_3_2_0074SET_registered.tif,IMG_0100_2_2_0074SET_registered.tif,IMG_0100_1_2_0074SET_registered.tif,IMG_0100_5_2_0074SET_registered.tif,IMG_0100_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,train
IMG_0052_,IMG_0052_3_3_0020SET_registered.tif,IMG_0052_2_3_0020SET_registered.tif,IMG_0052_1_3_0020SET_registered.tif,IMG_0052_5_3_0020SET_registered.tif,IMG_0052_4_3_0020SET_registered.tif,Field83,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field83/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0006_,IMG_0006_3_0161SET_registered.tif,IMG_0006_2_0161SET_registered.tif,IMG_0006_1_0161SET_registered.tif,IMG_0006_5_0161SET_registered.tif,IMG_0006_4_0161SET_registered.tif,Field16,2020-11-10,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/medium_blackgrass,blackgrass,train
IMG_0040_,IMG_0040_3_2_0123SET_registered.tif,IMG_0040_2_2_0123SET_registered.tif,IMG_0040_1_2_0123SET_registered.tif,IMG_0040_5_2_0124SET_registered.tif,IMG_0040_4_2_0124SET_registered.tif,Field72,2021-02-26,dense_blackgrass,mid,winter_barley,type8,../data/Field72/2021-02-26/dense_blackgrass,blackgrass,train
IMG_0085_,IMG_0085_3_2_0067SET_registered.tif,IMG_0085_2_2_0067SET_registered.tif,IMG_0085_1_2_0067SET_registered.tif,IMG_0085_5_2_0067SET_registered.tif,IMG_0085_4_2_0067SET_registered.tif,Field63,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field63/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0091_,IMG_0091_3_2_0101SET_registered.tif,IMG_0091_2_2_0101SET_registered.tif,IMG_0091_1_2_0101SET_registered.tif,IMG_0091_5_2_0101SET_registered.tif,IMG_0091_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
IMG_0067_,IMG_0067_3_4_0039SET_registered.tif,IMG_0067_2_4_0039SET_registered.tif,IMG_0067_1_4_0039SET_registered.tif,IMG_0067_5_4_0039SET_registered.tif,IMG_0067_4_4_0039SET_registered.tif,Field31,2021-05-19,no_blackgrass,late,winter_wheat,type6,../data/Field31/2021-05-19/no_blackgrass,no_blackgrass,train
IMG_0048_,IMG_0048_3_3_0116SET_registered.tif,IMG_0048_2_3_0116SET_registered.tif,IMG_0048_1_3_0116SET_registered.tif,IMG_0048_5_3_0116SET_registered.tif,IMG_0048_4_3_0116SET_registered.tif,Field93,2021-04-23,medium_blackgrass,springcrop_early,spring_barley,type8,../data/Field93/2021-04-23/medium_blackgrass,blackgrass,train
IMG_0004_,IMG_0004_3_2_0101SET_registered.tif,IMG_0004_2_2_0101SET_registered.tif,IMG_0004_1_2_0101SET_registered.tif,IMG_0004_5_2_0101SET_registered.tif,IMG_0004_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
IMG_0017_,IMG_0017_3_0141SET_registered.tif,IMG_0017_2_0142SET_registered.tif,IMG_0017_1_0142SET_registered.tif,IMG_0017_5_0142SET_registered.tif,IMG_0017_4_0141SET_registered.tif,Field12,2020-11-03,dense_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/dense_blackgrass,blackgrass,train
IMG_0028_,IMG_0028_3_3_0174SET_registered.tif,IMG_0028_2_3_0174SET_registered.tif,IMG_0028_1_3_0174SET_registered.tif,IMG_0028_5_3_0174SET_registered.tif,IMG_0028_4_3_0174SET_registered.tif,Field65,2021-05-05,no_blackgrass,mid,winter_wheat,type7,../data/Field65/2021-05-05/no_blackgrass,no_blackgrass,train
IMG_0095_,IMG_0095_3_0182SET_registered.tif,IMG_0095_2_0182SET_registered.tif,IMG_0095_1_0182SET_registered.tif,IMG_0095_5_0182SET_registered.tif,IMG_0095_4_0182SET_registered.tif,Field29,2020-11-17,no_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/no_blackgrass,no_blackgrass,train
IMG_0018_,IMG_0018_3_0161SET_registered.tif,IMG_0018_2_0161SET_registered.tif,IMG_0018_1_0161SET_registered.tif,IMG_0018_5_0161SET_registered.tif,IMG_0018_4_0161SET_registered.tif,Field16,2020-11-10,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/medium_blackgrass,blackgrass,train
IMG_0119_,IMG_0119_3_3_0183SET_registered.tif,IMG_0119_2_3_0183SET_registered.tif,IMG_0119_1_3_0183SET_registered.tif,IMG_0119_5_3_0183SET_registered.tif,IMG_0119_4_3_0183SET_registered.tif,Field70,2021-05-12,dense_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/dense_blackgrass,blackgrass,train
IMG_0030_,IMG_0030_3_0146SET_registered.tif,IMG_0030_2_0146SET_registered.tif,IMG_0030_1_0146SET_registered.tif,IMG_0030_5_0146SET_registered.tif,IMG_0030_4_0146SET_registered.tif,Field15,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/medium_blackgrass,blackgrass,train
IMG_0047_,IMG_0047_3_0200SET_registered.tif,IMG_0047_2_0200SET_registered.tif,IMG_0047_1_0200SET_registered.tif,IMG_0047_5_0200SET_registered.tif,IMG_0047_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,train
IMG_0041_,IMG_0041_3_0159SET_registered.tif,IMG_0041_2_0159SET_registered.tif,IMG_0041_1_0159SET_registered.tif,IMG_0041_5_0159SET_registered.tif,IMG_0041_4_0159SET_registered.tif,Field16,2020-11-10,no_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/no_blackgrass,no_blackgrass,train
IMG_0016_,IMG_0016_3_3_0116SET_registered.tif,IMG_0016_2_3_0116SET_registered.tif,IMG_0016_1_3_0116SET_registered.tif,IMG_0016_5_3_0116SET_registered.tif,IMG_0016_4_3_0116SET_registered.tif,Field93,2021-04-23,medium_blackgrass,springcrop_early,spring_barley,type8,../data/Field93/2021-04-23/medium_blackgrass,blackgrass,train
IMG_0075_,IMG_0075_3_3_0004SET_registered.tif,IMG_0075_2_3_0004SET_registered.tif,IMG_0075_1_3_0004SET_registered.tif,IMG_0075_5_3_0004SET_registered.tif,IMG_0075_4_3_0004SET_registered.tif,Field39,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/medium_blackgrass,blackgrass,train
IMG_0099_,IMG_0099_3_0161SET_registered.tif,IMG_0099_2_0161SET_registered.tif,IMG_0099_1_0161SET_registered.tif,IMG_0099_5_0161SET_registered.tif,IMG_0099_4_0161SET_registered.tif,Field16,2020-11-10,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/medium_blackgrass,blackgrass,train
IMG_0005_,IMG_0005_3_2_0131SET_registered.tif,IMG_0005_2_2_0131SET_registered.tif,IMG_0005_1_2_0131SET_registered.tif,IMG_0005_5_2_0131SET_registered.tif,IMG_0005_4_2_0131SET_registered.tif,Field76,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field76/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0056_,IMG_0056_3_2_0108SET_registered.tif,IMG_0056_2_2_0108SET_registered.tif,IMG_0056_1_2_0108SET_registered.tif,IMG_0056_5_2_0108SET_registered.tif,IMG_0056_4_2_0108SET_registered.tif,Field70,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field70/2021-02-17/no_blackgrass,no_blackgrass,train
IMG_0040_,IMG_0040_3_2_0131SET_registered.tif,IMG_0040_2_2_0131SET_registered.tif,IMG_0040_1_2_0131SET_registered.tif,IMG_0040_5_2_0131SET_registered.tif,IMG_0040_4_2_0131SET_registered.tif,Field76,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field76/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0041_,IMG_0041_3_0182SET_registered.tif,IMG_0041_2_0182SET_registered.tif,IMG_0041_1_0182SET_registered.tif,IMG_0041_5_0182SET_registered.tif,IMG_0041_4_0182SET_registered.tif,Field29,2020-11-17,no_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/no_blackgrass,no_blackgrass,train
IMG_0012_,IMG_0012_3_3_0059SET_registered.tif,IMG_0012_2_3_0059SET_registered.tif,IMG_0012_1_3_0059SET_registered.tif,IMG_0012_5_3_0059SET_registered.tif,IMG_0012_4_3_0059SET_registered.tif,Field48,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field48/2021-04-16/medium_blackgrass,blackgrass,train
